id,wavenum,fdvsavings_bu_s,ifssmokerstat,fdvgrossfw_bu_s
120954,2005,6300,4.0,6400
120954,2007,4000,4.0,4100
120954,2009,2200,4.0,2240
120954,2011,9000,4.0,9000
120955,2003,2300,0.0,2300
120955,2005,9300,0.0,9300
120955,2007,22600,0.0,22600
120955,2009,12000,0.0,12000
120955,2011,13500,0.0,13500
120956,2003,200,3.0,5730
120956,2005,5000,3.0,5000
120956,2007,900,3.0,60900
120956,2009,6300,3.0,6300
120956,2011,7035,3.0,7035
120959,2003,500,2.0,500
120959,2005,150,2.0,150
120959,2007,302,2.0,302
120959,2009,0,2.0,0
120959,2011,12,2.0,12
120960,2003,0,0.0,0
120960,2005,0,0.0,0
120960,2007,0,0.0,0
120960,2009,345,0.0,345
120960,2011,nan,nan,nan
120961,2003,16800,3.0,23093
120961,2005,5750,3.0,22750
120961,2007,12200,3.0,41200
120961,2009,152000,3.0,169200
120961,2011,29000,3.0,50600
120962,2003,62000,0.0,80505
120962,2005,60000,0.0,66600
120962,2007,44000,0.0,63005
120962,2009,96000,0.0,122520
120962,2011,60000,0.0,60000
120964,2003,4120,2.0,4320
120964,2005,9800,2.0,9801
120964,2007,3600,2.0,3600
120964,2009,8000,2.0,8000
120964,2011,700,2.0,700
120965,2003,5000,1.0,12200
120965,2005,5800,1.0,25452
120965,2007,34000,1.0,37893
120965,2009,66000,1.0,73000
120965,2011,8000,1.0,8800
120966,2003,53000,0.0,99655
120966,2005,126000,0.0,145350
120966,2007,124000,0.0,181375
120966,2009,147000,0.0,217001
120966,2011,131000,0.0,142805
120968,2003,1000,2.0,2000
120968,2005,200,2.0,1200
120968,2007,3000,2.0,9755
120968,2009,800,2.0,800
120968,2011,250,2.0,250
120970,2003,4000,0.0,4005
120970,2005,45984,0.0,227484
120970,2007,15600,0.0,21300
120970,2009,31200,0.0,65200
120970,2011,87000,0.0,88005
120971,2003,200,2.0,200
120971,2005,900,2.0,900
120971,2007,1500,2.0,1500
120971,2009,nan,nan,nan
120971,2011,nan,nan,nan
120972,2003,2000,2.0,50006
120972,2005,3000,2.0,10020
120972,2007,4000,2.0,4000
120972,2009,10000,2.0,39010
120972,2011,9000,2.0,34006
120973,2003,20291.623046875,0.0,71815
120973,2005,17511.0859375,0.0,49546
120973,2007,29000,0.0,40600
120973,2009,111000,0.0,126100
120973,2011,31200,0.0,42300
120974,2003,500,0.0,4657
120974,2005,2000,0.0,18085
120974,2007,17000,0.0,21015
120974,2009,1103,0.0,8353
120974,2011,3400,0.0,13400
120975,2003,2200,4.0,2205
120975,2005,109000,4.0,117008
120975,2007,800,2.0,800
120975,2009,7000,2.0,7030
120975,2011,2100,2.0,2106
120978,2003,2785,2.0,2785
120978,2005,1348,2.0,16848
120978,2007,6000,2.0,81000
120978,2009,9600,2.0,44100
120978,2011,13200,2.0,16200
120979,2003,400,0.0,7400
120979,2005,500,0.0,5500
120979,2007,nan,nan,nan
120979,2009,nan,nan,nan
120979,2011,nan,nan,nan
120980,2003,1600,2.0,76610
120980,2005,9999,2.0,36519
120980,2007,7900,2.0,37900
120980,2009,4800,2.0,6300
120980,2011,100000,2.0,153000
120982,2003,10550,0.0,15050
120982,2005,10000,0.0,12500
120982,2007,nan,nan,nan
120982,2009,nan,nan,nan
120982,2011,nan,nan,nan
120984,2003,2750,4.0,10750
120984,2005,1900,2.0,8900
120984,2007,3300,2.0,3300
120984,2009,0,2.0,0
120984,2011,2500,2.0,2500
120986,2003,39200,2.0,91400
120986,2005,320000,2.0,357200
120986,2007,70000,2.0,73150
120986,2009,36000,2.0,88200
120986,2011,62000,2.0,68200
120988,2003,10000,4.0,10000
120988,2005,600,4.0,600
120988,2007,14000,4.0,14000
120988,2009,28000,4.0,28000
120988,2011,nan,nan,nan
120990,2003,9000,2.0,57000
120990,2005,nan,nan,nan
120990,2007,nan,nan,nan
120990,2009,nan,nan,nan
120990,2011,nan,nan,nan
120992,2003,68615,0.0,70617
120992,2005,98000,0.0,119200
120992,2007,112009,0.0,117009
120992,2009,129400,0.0,129480
120992,2011,64000,3.0,64700
120994,2003,310,2.0,310
120994,2005,500,2.0,510
120994,2007,1200,2.0,1220
120994,2009,1000,2.0,1030
120994,2011,1000,2.0,2000
120998,2003,20283.673828125,4.0,71003
120998,2005,32000,4.0,42000
120998,2007,50000,4.0,60002
120998,2009,22500,4.0,51502
120998,2011,36000,4.0,50500
120999,2003,7280,2.0,17280
120999,2005,6000,2.0,9020
120999,2007,1500,2.0,4500
120999,2009,2500,2.0,35500
120999,2011,4000,2.0,32000
121000,2003,1500,2.0,1500
121000,2005,4100,2.0,4100
121000,2007,nan,nan,nan
121000,2009,3700,2.0,3700
121000,2011,65000,2.0,65000
121001,2003,0,4.0,0
121001,2005,0,4.0,0
121001,2007,0,4.0,0
121001,2009,9500,4.0,9500
121001,2011,0,4.0,0
121002,2003, ,2.0, 
121002,2005,32000,2.0,82005
121002,2007,19000,2.0,139005
121002,2009,15000,2.0,85000
121002,2011,30200,2.0,126200
121005,2003,15000,0.0,20000
121005,2005,75000,0.0,255001
121005,2007,50000,0.0,250000
121005,2009,38000,0.0,238000
121005,2011,180000,0.0,180000
121007,2003,11000,2.0,14000
121007,2005,17800,2.0,20600
121007,2007,34900,2.0,34900
121007,2009,19900,2.0,19900
121007,2011,37400,2.0,37400
121008,2003,12000,0.0,13000
121008,2005,2000,0.0,3000
121008,2007,6000,0.0,8000
121008,2009,15000,0.0,16000
121008,2011,26000,0.0,28000
121010,2003,10000,2.0,280000
121010,2005,6000,4.0,176000
121010,2007,nan,nan,nan
121010,2009,nan,nan,nan
121010,2011,nan,nan,nan
121011,2003,33600,1.0,71400
121011,2005,67000,1.0,91350
121011,2007,35300,1.0,64700
121011,2009,66000,1.0,136800
121011,2011,53000,1.0,153000
121020,2003,71081.9140625,2.0,176500
121020,2005,15000,2.0,116000
121020,2007,21000,2.0,78000
121020,2009,307000,2.0,419920
121020,2011,195000,2.0,433000
121023,2003,200,0.0,200
121023,2005,200,0.0,200
121023,2007,0,0.0,0
121023,2009,500,0.0,500
121023,2011,700,0.0,700
121024,2003,1,0.0,1
121024,2005,nan,nan,nan
121024,2007,nan,nan,nan
121024,2009,nan,nan,nan
121024,2011,nan,nan,nan
121026,2003,100,2.0,100
121026,2005,1000,2.0,1000
121026,2007,nan,nan,nan
121026,2009,nan,nan,nan
121026,2011,nan,nan,nan
121027,2003,900,0.0,900
121027,2005,3000,0.0,3000
121027,2007,5000,0.0,5000
121027,2009,6000,0.0,6000
121027,2011,6000,0.0,6000
121028,2003,200,1.0,200
121028,2005,6000,1.0,9000
121028,2007,8500,1.0,8500
121028,2009,3000,1.0,8000
121028,2011,12500,1.0,12500
121029,2003,24000,0.0,39000
121029,2005,23000,0.0,25520
121029,2007,25200,0.0,33220
121029,2009,16000,0.0,19020
121029,2011,18400,0.0,20420
121031,2003,24088.234375,2.0,39000
121031,2005,14800,2.0,34800
121031,2007,13666.6669921875,2.0,41000
121031,2009,110000,2.0,118400
121031,2011,17000,2.0,23400
121036,2003,10717,0.0,13551
121036,2005,750,0.0,4968
121036,2007,400,0.0,400
121036,2009,500,0.0,500
121036,2011,35000,0.0,39200
121038,2003,1000,0.0,6100
121038,2005,63000,0.0,74300
121038,2007,10729.1064453125,0.0,62050
121038,2009,53000,0.0,63950
121038,2011,10000,0.0,61040
121041,2003,15500,2.0,22500
121041,2005,9400,2.0,19400
121041,2007,76000,2.0,76000
121041,2009,29200,2.0,29200
121041,2011,11780,2.0,11780
121042,2003,25005,0.0,25005
121042,2005,2350,0.0,2350
121042,2007,63000,0.0,63000
121042,2009,58000,0.0,58000
121042,2011,43000,0.0,62000
121044,2003,7000,0.0,11500
121044,2005,5400,0.0,7900
121044,2007,3100,0.0,5100
121044,2009,4500,0.0,5180
121044,2011,11000,0.0,11520
121047,2003,10000,0.0,10000
121047,2005,600,0.0,600
121047,2007,nan,nan,nan
121047,2009,nan,nan,nan
121047,2011,nan,nan,nan
121050,2003,71081.9140625,0.0,176500
121050,2005,15000,0.0,116000
121050,2007,21000,0.0,78000
121050,2009,307000,0.0,419920
121050,2011,195000,0.0,433000
121051,2003,12000,2.0,12524
121051,2005,12000,2.0,12545
121051,2007,19000,2.0,19720
121051,2009,14000,2.0,14378
121051,2011,3000,2.0,4030
121053,2003,40300,0.0,297300
121053,2005,227993,0.0,546607
121053,2007,72220,0.0,700320
121053,2009,198900,0.0,810000
121053,2011,201000,0.0,872500
121055,2003,31600,0.0,81700
121055,2005,15000,0.0,106000
121055,2007,1900,0.0,37400
121055,2009,7700,0.0,37700
121055,2011,8000,0.0,82500
121056,2003,0,4.0,0
121056,2005,800,4.0,830
121056,2007,300,4.0,320
121056,2009,600,4.0,610
121056,2011,2000,4.0,2020
121059,2003,6200,2.0,48276
121059,2005,16000,2.0,22076
121059,2007,18600,2.0,40674
121059,2009,25300,2.0,25375
121059,2011,nan,nan,nan
121060,2003,8500,0.0,25500
121060,2005,13000,0.0,13010
121060,2007,7000,0.0,18005
121060,2009,8800,0.0,30800
121060,2011,13000,0.0,15000
121061,2003,108000,2.0,202150
121061,2005,3600,2.0,33800
121061,2007,15000,2.0,65200
121061,2009,13300,2.0,54600
121061,2011,22000,2.0,100200
121063,2003,10438,0.0,10440
121063,2005,17000,0.0,17000
121063,2007,700000,0.0,700000
121063,2009,608000,0.0,608000
121063,2011,204000,0.0,204000
121066,2003,9900,0.0,44400
121066,2005,1000,0.0,42000
121066,2007,16000,0.0,19000
121066,2009,9000,0.0,209000
121066,2011,7200,0.0,227200
121068,2003,600,4.0,9600
121068,2005,15000,4.0,66500
121068,2007,27486.013671875,4.0,80583.9921875
121068,2009,6000,4.0,106500
121068,2011,292013.4375,4.0,365785.25
121070,2003,16060,4.0,17260
121070,2005,10100,2.0,10100
121070,2007,9000,2.0,9000
121070,2009,8150,2.0,8150
121070,2011,4480,2.0,4480
121071,2003,23000,0.0,66501
121071,2005,80000,0.0,110703
121071,2007,42000,0.0,74003
121071,2009,99164.4921875,0.0,126600
121071,2011,20000,0.0,60803
121072,2003,15000,4.0,35800
121072,2005,11500,4.0,17312
121072,2007,8000,4.0,11350
121072,2009,7500,4.0,22500
121072,2011,14000,4.0,24000
121073,2003,100,2.0,100
121073,2005,150,2.0,150
121073,2007,300,2.0,300
121073,2009,4200,2.0,4200
121073,2011,400,2.0,400
121077,2003,4600,0.0,5350
121077,2005,7000,0.0,10500
121077,2007,24000,0.0,26500
121077,2009,nan,nan,nan
121077,2011,20500,-2.0,21500
121078,2003,3500,0.0,3500
121078,2005,10300,0.0,10300
121078,2007,4000,0.0,4000
121078,2009,5150,0.0,5150
121078,2011,2000,0.0,2000
121080,2003,3500,-2.0,3501
121080,2005,200000,0.0,249003
121080,2007,205000,0.0,709000
121080,2009,306250,0.0,306250
121080,2011,83500,0.0,83501
121081,2003,20000,4.0,32700
121081,2005,15000,2.0,45200
121081,2007,20000,2.0,49750
121081,2009,39000,2.0,97500
121081,2011,5000,2.0,58000
121082,2003,9600,2.0,9600
121082,2005,28000,2.0,28000
121082,2007,14000,2.0,14000
121082,2009,21000,2.0,21000
121082,2011,30747,2.0,30747
121083,2003,6000,2.0,8338
121083,2005,2500,2.0,107700
121083,2007,8000,2.0,12800
121083,2009,15100,2.0,22300
121083,2011,6700,2.0,39200
121085,2003,2500,2.0,45000
121085,2005, ,2.0, 
121085,2007,6500,2.0,13500
121085,2009,10000,2.0,10000
121085,2011,5000,2.0,8000
121089,2003,20075,0.0,21475
121089,2005,22000,0.0,32000
121089,2007,40000,0.0,50013
121089,2009,32000,0.0,32170
121089,2011,665000,0.0,670100
121094,2003,10000,0.0,40090
121094,2005,96000,0.0,96000
121094,2007,5000,0.0,15000
121094,2009,30800,0.0,85850
121094,2011,80000,0.0,106025
121096,2003,29000,4.0,41900
121096,2005,25000,4.0,37400
121096,2007,15000,4.0,31026
121096,2009,8000,2.0,10500
121096,2011,103000,2.0,106000
121100,2003, ,1.0, 
121100,2005,26000,1.0,73150
121100,2007,nan,nan,nan
121100,2009,40100,1.0,207100
121100,2011,10000,1.0,111500
121103,2003,0,2.0,0
121103,2005,80,2.0,80
121103,2007,0,2.0,0
121103,2009,0,2.0,0
121103,2011,0,2.0,0
121105,2003,2055,2.0,4060
121105,2005,36000,2.0,37737
121105,2007,nan,nan,nan
121105,2009,nan,nan,nan
121105,2011,nan,nan,nan
121106,2003,2200,2.0,8200
121106,2005,3190,2.0,8190
121106,2007,15000,2.0,15000
121106,2009,14000,2.0,14000
121106,2011,1500,2.0,11500
121107,2003,24000,0.0,475000
121107,2005,12000,0.0,61500
121107,2007,93030.5234375,0.0,424100
121107,2009,11000,0.0,61000
121107,2011,14000,0.0,111500
121110,2003,27500,4.0,34200
121110,2005,5000,4.0,11000
121110,2007,20644,4.0,23644
121110,2009,58285,4.0,58285
121110,2011,9100,1.0,11100
121114,2003,13500,2.0,23520
121114,2005,20000,2.0,30100
121114,2007,46000,2.0,68000
121114,2009,23000,2.0,28000
121114,2011,18000,2.0,38000
121115,2003,8000,2.0,9500
121115,2005,3000,2.0,4500
121115,2007,900,2.0,2400
121115,2009,3000,2.0,4200
121115,2011,450,2.0,450
121116,2003, ,4.0, 
121116,2005,400,4.0,400
121116,2007,6000,4.0,6000
121116,2009,6000,4.0,6000
121116,2011, ,4.0, 
121117,2003,5000,2.0,5300
121117,2005,5000,2.0,5600
121117,2007,5000,2.0,5700
121117,2009,6000,2.0,6000
121117,2011,nan,nan,nan
121119,2003,28988.89453125,2.0,29005
121119,2005,11998.001953125,2.0,12010
121119,2007,9000,2.0,10000
121119,2009,9000,2.0,10005
121119,2011,12490,2.0,13590
121121,2003,24500,0.0,34525
121121,2005,3000,0.0,3000
121121,2007,800,0.0,800
121121,2009,100,0.0,100
121121,2011,7000,2.0,7000
121123,2003,35000,2.0,69600
121123,2005,200000,2.0,312000
121123,2007,nan,nan,nan
121123,2009,nan,nan,nan
121123,2011,nan,nan,nan
121124,2003,40300,0.0,297300
121124,2005,227993,0.0,546607
121124,2007,72220,0.0,700320
121124,2009,198900,0.0,810000
121124,2011,201000,0.0,872500
121126,2003,800,0.0,31800
121126,2005,3000,0.0,25000
121126,2007,50700,0.0,52000
121126,2009,35334,0.0,42954
121126,2011,29000,0.0,37500
121128,2003,1050,2.0,1090
121128,2005,10000,2.0,10000
121128,2007,22000,2.0,22105
121128,2009,13500,2.0,13500
121128,2011,9000,2.0,9065
121129,2003,300,0.0,300
121129,2005,1300,0.0,1300
121129,2007,2350,0.0,2350
121129,2009,975,0.0,975
121129,2011,2150,0.0,2150
121132,2003,200,0.0,12210
121132,2005,16768.9921875,0.0,16900
121132,2007,34000,0.0,134100
121132,2009,14000,0.0,94000
121132,2011,39142.859375,0.0,137000
121133,2003,4500,0.0,25500
121133,2005,55000,0.0,65000
121133,2007,80000,0.0,185000
121133,2009,66500,0.0,86500
121133,2011,36000,0.0,76000
121136,2003,1700,4.0,1700
121136,2005, ,4.0, 
121136,2007, ,4.0, 
121136,2009,750,4.0,750
121136,2011,110000,2.0,166203
121140,2003,12000,0.0,12524
121140,2005,12000,0.0,12545
121140,2007,19000,0.0,19720
121140,2009,14000,0.0,14378
121140,2011,3000,0.0,4030
121142,2003,35000,0.0,69600
121142,2005,200000,0.0,312000
121142,2007,50000,0.0,80500
121142,2009,20,0.0,30635
121142,2011,1000000,0.0,1430500
121143,2003,45000,0.0,66500
121143,2005,39000,0.0,95000
121143,2007,35000,0.0,77000
121143,2009,20700,0.0,76200
121143,2011,47000,0.0,106300
121144,2003,600,4.0,600
121144,2005,nan,nan,nan
121144,2007,nan,nan,nan
121144,2009,nan,nan,nan
121144,2011,nan,nan,nan
121145,2003,0,0.0,100
121145,2005,nan,nan,nan
121145,2007,nan,nan,nan
121145,2009,nan,nan,nan
121145,2011,nan,nan,nan
121146,2003,16304.34765625,0.0,75000
121146,2005,12600,0.0,12600
121146,2007,2500,0.0,176233
121146,2009,5000,0.0,74000
121146,2011,11000,0.0,51000
121147,2003,8900,1.0,17110
121147,2005,3000,1.0,5000
121147,2007,16000,1.0,20500
121147,2009,9000,1.0,32600
121147,2011,31600,1.0,79600
121150,2003,10300,2.0,19806
121150,2005,29000,2.0,30500
121150,2007,17000,2.0,37000
121150,2009,13400,2.0,13400
121150,2011,nan,nan,nan
121151,2003,19512.365234375,2.0,20108.005859375
121151,2005,nan,nan,nan
121151,2007,nan,nan,nan
121151,2009,nan,nan,nan
121151,2011,nan,nan,nan
121153,2003,21000,2.0,42500
121153,2005,8000,2.0,38000
121153,2007,58400,2.0,87400
121153,2009,nan,nan,nan
121153,2011,nan,nan,nan
121154,2003,8000,2.0,10500
121154,2005,2000,2.0,2000
121154,2007,8000,2.0,8000
121154,2009,12000,2.0,12000
121154,2011,5000,2.0,5000
121156,2003,1000,3.0,1000
121156,2005,3000,3.0,3000
121156,2007,3500,3.0,3505
121156,2009,52000,3.0,52000
121156,2011,7100,3.0,7156
121158,2003,200,0.0,200
121158,2005,901,0.0,901
121158,2007,550,0.0,550
121158,2009,500,0.0,500
121158,2011,0,0.0,0
121162,2003,200,4.0,200
121162,2005,50,4.0,50
121162,2007,110,4.0,110
121162,2009,nan,nan,nan
121162,2011,nan,nan,nan
121164,2003,7500,2.0,7500
121164,2005,45000,2.0,75000
121164,2007,9000,2.0,13000
121164,2009, ,2.0, 
121164,2011,47000,2.0,47000
121165,2003,60000,0.0,95710
121165,2005,613.087036132813,0.0,97910
121165,2007,63000,0.0,142844
121165,2009,25000,0.0,106000
121165,2011,35000,0.0,181365
121166,2003,1000,-2.0,1000
121166,2005,nan,nan,nan
121166,2007,23000,3.0,26100
121166,2009,60000,3.0,60000
121166,2011,11000,3.0,11000
121167,2003,0,2.0,0
121167,2005,0,2.0,0
121167,2007,0,2.0,0
121167,2009,0,2.0,0
121167,2011,400,2.0,400
121168,2003,600,2.0,600
121168,2005,1200,2.0,1200
121168,2007,1000,2.0,1000
121168,2009,1500,2.0,1500
121168,2011,2000,2.0,19000
121170,2003,11000,1.0,377200
121170,2005,10000,1.0,175020
121170,2007,35127.25390625,1.0,165625
121170,2009,17000,1.0,250050
121170,2011,16070,1.0,197095
121174,2003,2000,2.0,2000
121174,2005,2500,2.0,2500
121174,2007,1000,2.0,1000
121174,2009,4000,2.0,4000
121174,2011,12000,2.0,12000
121175,2003,31600,4.0,78600
121175,2005,40000,2.0,134508
121175,2007,nan,nan,nan
121175,2009,nan,nan,nan
121175,2011,nan,nan,nan
121176,2003,12500,2.0,44200
121176,2005,14000,2.0,44000
121176,2007,6000,2.0,49000
121176,2009,54500,2.0,54510
121176,2011,9300,2.0,69300
121177,2003,26000,0.0,26000
121177,2005,12500,0.0,12900
121177,2007,nan,nan,nan
121177,2009,nan,nan,nan
121177,2011,nan,nan,nan
121178,2003,7000,0.0,17100
121178,2005,19849,0.0,22849
121178,2007,80544.8515625,0.0,110200
121178,2009,22200,0.0,24700
121178,2011,16729.166015625,0.0,29200
121179,2003,47971,1.0,126471
121179,2005,25000,1.0,139000
121179,2007,3750,1.0,125000
121179,2009,28500,1.0,50000
121179,2011,6500,1.0,166500
121180,2003,40000,0.0,40000
121180,2005,25000,0.0,41000
121180,2007,25000,0.0,66000
121180,2009,20500,0.0,76500
121180,2011,7500,0.0,45500
121182,2003,50000,2.0,50000
121182,2005,4500,2.0,24500
121182,2007,127000,2.0,160000
121182,2009,111000,2.0,113000
121182,2011,125000,2.0,125020
121183,2003,18000,2.0,36000
121183,2005,530,2.0,20030
121183,2007,4000,2.0,22000
121183,2009,13600,2.0,312698
121183,2011,13000,2.0,43000
121187,2003,800,4.0,800
121187,2005,2140,4.0,2140
121187,2007,3400,2.0,4570
121187,2009,13600,4.0,15200
121187,2011,9000,4.0,9000
121188,2003,10000,0.0,14450
121188,2005,12000,0.0,24500
121188,2007,13500,0.0,54500
121188,2009,20800,0.0,31800
121188,2011,80000,0.0,93000
121190,2003,58000,0.0,139430
121190,2005,29500,0.0,122000
121190,2007,67000,0.0,133930
121190,2009,36000,0.0,62031
121190,2011,29500,0.0,185400
121191,2003,9500,0.0,10500
121191,2005,6978,0.0,6978
121191,2007,6500,0.0,6543
121191,2009,6000,0.0,6000
121191,2011,11500,0.0,11500
121192,2003,5000,4.0,5000
121192,2005,75,4.0,275
121192,2007,200,4.0,450
121192,2009,4500,4.0,4500
121192,2011,2300,4.0,3300
121193,2003,34542,4.0,154542
121193,2005,29000,4.0,61500
121193,2007,150,4.0,93150
121193,2009,56000,4.0,79000
121193,2011,3000,2.0,77000
121194,2003,33500,4.0,38951
121194,2005, ,2.0, 
121194,2007, ,4.0, 
121194,2009,6150,4.0,11150
121194,2011,14000,4.0,17000
121197,2003,2200,0.0,10200
121197,2005,4000,0.0,12750
121197,2007,2500,0.0,29500
121197,2009,2500,0.0,2500
121197,2011,1237,0.0,11237
121198,2003,2440,2.0,3640
121198,2005,2300,2.0,2300
121198,2007,400,2.0,400
121198,2009,1700,2.0,1700
121198,2011,1015,2.0,1015
121199,2003,560,0.0,2560
121199,2005,2200,0.0,2200
121199,2007,2700,0.0,5700
121199,2009,20000,0.0,65000
121199,2011,19000,0.0,33000
121202,2003,0,2.0,0
121202,2005,18500,4.0,18500
121202,2007,7400,4.0,17400
121202,2009,3000,2.0,3000
121202,2011,3200,2.0,16400
121204,2003,29000,2.0,29300
121204,2005,25000,2.0,31650
121204,2007,14200,2.0,14201
121204,2009,19000,2.0,19300
121204,2011,8400,2.0,8700
121207,2003,114897.8125,1.0,118800
121207,2005,6000,1.0,10000
121207,2007,10000,1.0,15000
121207,2009,7500,1.0,9500
121207,2011,5100,1.0,206100
121209,2003,200,0.0,2751
121209,2005,500,0.0,4001
121209,2007,250,0.0,251
121209,2009,220,0.0,221
121209,2011,0,0.0,3000
121211,2003,2000,2.0,3600
121211,2005,7000,2.0,8100
121211,2007,2600,2.0,6100
121211,2009,nan,nan,nan
121211,2011,52000,2.0,52000
121214,2003,310,2.0,310
121214,2005,500,2.0,510
121214,2007,1200,2.0,1220
121214,2009,1000,2.0,1030
121214,2011,1000,2.0,2000
121217,2003,0,2.0,0
121217,2005,1005,2.0,1005
121217,2007,50,2.0,50
121217,2009,0,2.0,0
121217,2011,100,2.0,100
121219,2003,49000,4.0,71257
121219,2005,118000,4.0,163006
121219,2007,37253,4.0,138253
121219,2009,nan,nan,nan
121219,2011,nan,nan,nan
121222,2003,0,2.0,0
121222,2005,nan,nan,nan
121222,2007,nan,nan,nan
121222,2009,nan,nan,nan
121222,2011,nan,nan,nan
121223,2003,26000,1.0,86350
121223,2005,72000,1.0,192650
121223,2007,48000,1.0,186710
121223,2009,102000,1.0,127300
121223,2011,15400,1.0,24400
121224,2003,6075,0.0,6075
121224,2005,18000,0.0,18000
121224,2007,15050,0.0,15050
121224,2009,600,0.0,600
121224,2011,23461.7890625,0.0,23526
121225,2003,2300,2.0,4350
121225,2005,641,2.0,692
121225,2007,800,2.0,815
121225,2009,3000,2.0,3050
121225,2011,6000,2.0,6000
121226,2003,0,4.0,0
121226,2005,0,4.0,0
121226,2007,0,4.0,0
121226,2009,0,4.0,0
121226,2011,2000,4.0,2000
121228,2003,37000,0.0,38400
121228,2005,40500,0.0,47500
121228,2007,39500,0.0,44500
121228,2009,27000,0.0,28520
121228,2011,50857,1.0,80857
121230,2003,22000,0.0,44007
121230,2005,24000,0.0,75000
121230,2007,39000,0.0,87007
121230,2009,68000,0.0,198007
121230,2011,58000,0.0,78000
121231,2003,10000,0.0,46100
121231,2005,39075.25390625,0.0,87100
121231,2007,101553.78125,0.0,229700
121231,2009,40750,0.0,69200
121231,2011,269000,0.0,305550
121232,2003,38000,0.0,38670
121232,2005,16500,0.0,51500
121232,2007,2000,0.0,37000
121232,2009,28800,0.0,28800
121232,2011,14000,0.0,14000
121233,2003,150000,4.0,157100
121233,2005,nan,nan,nan
121233,2007,nan,nan,nan
121233,2009,nan,nan,nan
121233,2011,nan,nan,nan
121234,2003,25000,2.0,152614
121234,2005,50000,2.0,117005
121234,2007,50000,2.0,295000
121234,2009,45334,2.0,205334
121234,2011,55000,2.0,760000
121236,2003,70000,0.0,108200
121236,2005,211800,0.0,236800
121236,2007,112122.140625,0.0,136000
121236,2009,71372.09375,0.0,93000
121236,2011,69000,0.0,91000
121237,2003,200,2.0,2200
121237,2005,400,2.0,10400
121237,2007,nan,nan,nan
121237,2009,nan,nan,nan
121237,2011,nan,nan,nan
121238,2003,7000,0.0,7100
121238,2005,10000,0.0,10100
